name,agent_utterance,label,dialogue_act
1902F7003_030, 本当ですか！,3.6,oa
1902F7003_031, すごいですね！,5.6,pa
1902F7003_032, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,5.0,qy
1902F7003_033, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,4.8,io
1902F7003_034, 競技はなにをご覧になりますか？,3.0,qw
1902F7003_035, なるほど。,3.6,oa
1902F7003_036, そうなんですね。,3.4,oa
1902F7003_037, それでは少し「ドラマ」の話をしましょう！,4.0,op
1902F7003_038, さいきんドラマは見ましたか？,3.4,qy
1902F7003_039, それでは少し「本」について話しましょう,4.0,op
1902F7003_040, 本はよく読む方ですか？,4.4,qy
1902F7003_041, よく読むんですか。いいですね。おすすめの作者や本はありますか？,6.0,qy
1902F7003_042, その本のどういったところが好きなんですか？,6.2,qw
1902F7003_043, なるほど、それは面白そうですね。今度知りあいにすすめてみます。,4.4,pa
1902F7003_044, それでは「旅行」について話しましょう,4.0,op
1902F7003_045, さいきん旅行には行きましたか？,5.2,qy
1902F7003_046, 「温泉」などリフレッシュするためにいきますか？,3.0,qy
1902F7003_047, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,6.0,oa
1902F7003_048, なるほど、それは素晴らしい経験ですね。,4.0,pa
1902F7003_049, 今までいった「旅行」で特におすすめの場所はありますか？,6.2,qy
1902F7003_050, その旅先で何が一番楽しかったですか？,6.0,qw
1902F7003_051, なるほど、それは素晴らしい経験ですね。,3.6,pa
1902F7003_052, 貴重な体験談をありがとうございました。,3.8,oa
1902F7003_053, それでは少し「音楽」について話しましょう！,4.0,op
1902F7003_054, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,5.4,qw
1902F7003_055, カラオケは好きですか？,6.2,qy
1902F7003_056, カラオケに行くときはお友達と行きますか？,6.2,qy
1902F7003_057, とても楽しそうですね。,6.2,pa
1902F7003_058, カラオケでよくなにをうたうのですか？,5.8,qw
1902F7003_059, 素敵な趣味ですね。,5.0,pa
1902F7003_060, ありがとうございました・・,4.6,oa
1902F7003_061, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,5.8,qw
1902F7003_062, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,6.0,qw
1902F7003_063, なるほど、ありがとうございました。,4.6,oa
1902M2001_001, これから本番の収録を開始します。,4.2,oa
1902M2001_002, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,4.6,oa
1902M2001_003, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,4.8,qy
1902M2001_004, 時間はどのくらいかかりましたか？,4.8,qw
1902M2001_005, ここに来るまで迷いませんでしたか・・,5.0,qy
1902M2001_006, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,5.2,oa
1902M2001_007, きょうは来ていただいてありがとうございます！,5.6,oa
1902M2001_008, それでは「食べ物」について話しましょう！,4.4,op
1902M2001_009, 甘いものと、からいものどちらがお好きですか？,5.0,qw
1902M2001_010, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.6,qw
1902M2001_011, なるほど、そうなんですね。,3.6,oa
1902M2001_012, なるほど、普段はどこでスイーツを買いますか？,4.4,qw
1902M2001_013, なるほど、その中でもおすすめのスイーツはありますか？,4.2,qy
1902M2001_014, そうなんですね。,3.8,oa
1902M2001_015, からい食べものとはどんな食べものが好きですか？,4.8,qw
1902M2001_016, 具体的にどういう味か、教えてください。,4.8,qw
1902M2001_017, 本当ですか！,5.4,oa
1902M2001_018, それは「最近」食べられたんですか？,5.2,qy
1902M2001_019, なるほど、それは美味しそうですね・・,5.6,pa
1902M2001_020, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,4.8,qy
1902M2001_021, そうなんですね。,4.4,oa
1902M2001_022, そのほかにおすすめのものはありますか？,4.6,qy
1902M2001_023, なるほど、そうなんですね。,4.2,oa
1902M2001_024, ありがとうございました・・,4.0,oa
1902M2001_025, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902M2001_026, 次に「お休みの日の過ごし方」についてお話ししましょう！,4.2,op
1902M2001_027, 休日は家で過ごすほうが多いですか？外出することが多いですか？,5.2,qw
1902M2001_028, そとで過ごすときはスポーツをしたりしますか・・,4.0,qy
1902M2001_029, スポーツをする目的は何ですか？,5.4,qw
1902M2001_030, なるほど、健康的で、ステキですね・・,6.0,pa
1902M2001_031, そのほか健康のために、気をつけていることはありますか？,4.6,qy
1902M2001_032, なるほど、そうなんですね。,4.0,oa
1902M2001_033, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,5.2,qy
1902M2001_034, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,5.0,io
1902M2001_035, なるほど、そうなんですね。,4.0,oa
1902M2001_036, 日本で開催されるオリンピックを、見にいく予定はありますか？,3.4,qy
1902M2001_037, そうなんですね。,3.2,oa
1902M2001_038, ありがとうございました・・,3.8,oa
1902M2001_039, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,4.6,qw
1902M2001_040, それでは少し「アニメ・漫画」について話しましょう！,4.2,op
1902M2001_041, 最近アニメや漫画をよく見ますか？,5.6,qy
1902M2001_042, 具体的にはどういったものですか？,6.2,qw
1902M2001_043, それは一体どういった内容なんですか？,5.2,qw
1902M2001_044, もう少し詳しく教えていただいていいですか。,5.4,qw
1902M2001_045, すごいですね。,4.4,pa
1902M2001_046, 楽しそうですね。今度知りあいにすすめてみたいと思います！,4.8,pa
1902M2001_047, 最近本は読みましたか？,4.0,qy
1902M2001_048, あまり読まないんですね。では今までに読んだ中で一番好きな本はありますか？,3.0,qy
1902M2001_049, そうなんですね。,3.8,oa
1902M2001_050, ありがとうございます。,3.8,oa
1902M2001_051, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,6.2,qy
1902M2001_052, 具体的になんのために利用していますか？,5.4,qw
1902M2001_053, なるほど、そういうふうに利用されているのですね。,4.6,oa
1902M2001_054, 「エスエヌエス」を利用して、何か面白かったことはありますか・・,3.8,qy
1902M2001_055, そうなんですね。,4.0,oa
1902M2001_056, 「エスエヌエス」を利用していてハプニングにあったことはありますか？,3.2,qy
1902M2001_057, そうなんですね。,3.4,oa
1902M2001_058, ショッピングで「アマゾン」などはよく利用しますか？,5.4,qy
1902M2001_059, 具体的にどういったものを買いますか？,4.6,qw
1902M2001_060, なるほど。,4.0,oa
1902M2001_061, そうですか，いいものが見つかるといいですね．,4.4,oa
1902M2001_062, それでは「旅行」について話しましょう,4.2,op
1902M2001_063, さいきん旅行には行きましたか？,4.0,qy
1902M2001_064, 今までいった「旅行」で特におすすめの場所はありますか？,5.4,qy
1902M2001_065, その旅先で何が一番楽しかったですか？,5.0,qw
1902M2001_066, 具体的には教えてもらえますか？,5.6,qw
1902M2001_067, なるほど、それはリラックスできますね。,5.4,oa
1902M2001_068, 数年前からスペインの「バルセロナ」は人気の観光スポットですが、ご存知ですか？,5.0,qy
1902M2001_069, 先日、旅行にいったしりあいが、サグラダファミリア教会は「見ると感動する」と言っていました。そのほかグエル公園なども人気で、ほかには美術館もたくさんあって、「ピカソ」や「ミロ」もあるそうです・・,5.2,io
1902M2001_070, 本当ですか！,4.8,oa
1902M2001_071, すごいですね。,4.2,pa
1902M2001_072, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902M2001_073, それでは少し「学校」について話しましょう！,4.2,op
1902M2001_074, 学生時代で、楽しかったエピソードを教えてください・・,6.0,qw
1902M2001_075, その時、どんなことをしたのですか？,5.6,qw
1902M2001_076, それは楽しい時間でしたね！,5.6,pa
1902M2001_077, 今までの体験の中で、そのほか、楽しかったことはありますか？,3.8,qy
1902M2001_078, その時、どんなことをしたのですか？,4.8,qw
1902M2001_079, それは面白い体験ですね！,5.2,pa
1902M2001_080, 貴重な体験談をありがとうございました・・,4.0,oa
1902M2001_081, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,5.0,qw
1902M2001_082, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,5.2,qw
