name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label,agent_utterance,dialogue_act,default,はじめに乗り物,はじめの雑談,アニメ・漫画,エスエヌエス,ゲーム,スポーツ,ドラマ,休日の過ごしかた,学校,旅行,映画,最後の質問,本,音楽,食事,lenS_diff,UI3average,UI3average_diff,questionmark,sim1,sim2,sim3
1902F4011_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, これから本番の収録を開始します。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0
1902F4011_002,642.0,60.0,11.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.4,0.40000000000000036,0,0.48182990044758656,0.0,0.0
1902F4011_003,1502.0,32.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,5.0,0.5999999999999996,1,0.2726849603053146,0.1553568080293172,0.0
1902F4011_004,893.0,19.0,32.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, ここに来るまで迷いませんでしたか・・,qy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,5.0,0.0,0,0.22994334463325716,0.01515459829784214,0.053342929700949455
1902F4011_005,2158.0,50.0,14.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.2,-0.7999999999999998,0,0.223598530494108,0.4318222427692689,0.18208372066551004
1902F4011_006,1051.0,22.0,6.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0, きょうは来ていただいてありがとうございます！,oa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,5.0,0.7999999999999998,0,0.0496747238031229,-0.009888340934398865,0.05186205352045535
1902F4011_007,255.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4, それでは「食べ物」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4,-0.5999999999999996,0,0.0,0.0,0.0
1902F4011_008,1010.0,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, 甘いものと、からいものどちらがお好きですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.4,1.0,1,0.0,0.02856965348638104,0.4622333982810914
1902F4011_009,149.0,44.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,5.6,0.1999999999999993,1,0.765677400810316,0.0,0.06122933177608575
1902F4011_010,2168.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8, そうですか、とても美味しそうですね・・,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-25.0,4.8,-0.7999999999999998,0,0.09755908975514087,0.1840179187953072,0.0
1902F4011_011,2550.0,20.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, なるほど、普段はどこでスイーツを買いますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.20000000000000018,1,0.07764423391787612,0.36728518659490095,0.0024926932321930433
1902F4011_012,418.0,45.0,46.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,6.2,1.2000000000000002,1,0.3247030767595685,-0.04272130484977207,0.050340101848701614
1902F4011_013,990.0,18.0,42.0,-24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, 具体的にはどういったものですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,5.0,-1.2000000000000002,1,-0.07359866338701589,-0.07458082174246292,0.04953939173153634
1902F4011_014,53.0,24.0,65.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0, なるほど、その中でもおすすめのスイーツはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,1,0.02850592251355288,0.03789067402476544,0.1807040808085481
1902F4011_015,1028.0,23.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 具体的にどういう味か、教えてください。,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.2,-0.7999999999999998,0,-0.02761433494256991,0.641904378266767,-0.028706537666613925
1902F4011_019,4718.0,57.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,4.0,-1.2000000000000002,0,0.17522970748430403,-0.014568959799167086,0.07833047449018414
1902F4011_020,554.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, ありがとうございました・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,3.8,-0.20000000000000018,0,0.0,0.0,0.0
1902F4011_021,30.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.20000000000000018,0,0.0,0.24393062545547475,0.10565245078832322
1902F4011_022,199.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, 次に「お休みの日の過ごし方」についてお話ししましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0,-0.030591055939975704,0.0,0.0441258778826791
1902F4011_023,2971.0,39.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.2,0.20000000000000018,1,0.33577315343360853,0.01793442628346349,0.0
1902F4011_024,239.0,48.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.4,0.20000000000000018,1,0.35600708949727333,0.38781493149345714,0.14206281524603712
1902F4011_025,125.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6, それでは少し「ドラマ」の話をしましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,3.6,-0.8000000000000003,0,0.5433022617438439,0.2315313846489887,0.3804332529427442
1902F4011_026,417.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8, さいきんドラマは見ましたか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,4.8,1.1999999999999997,1,0.4187017585266128,0.37309684195483905,-0.02075296605282113
1902F4011_027,288.0,20.0,23.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, 具体的に教えてもらっていいですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.4,0.6000000000000005,1,0.06088322948041871,0.07789216920814741,0.11862124204509308
1902F4011_028,2296.0,19.0,27.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0, そのドラマはどんな内容なんですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,-0.40000000000000036,1,-0.01110633984689459,0.4792517601051693,0.3506450761084208
1902F4011_029,1083.0,23.0,27.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0, そのドラマのどういったところが好きなんですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-1.0,1,1.0000000000000002,-0.01110633984689459,0.4792517601051693
1902F4011_030,1487.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6, そうなんですね．新しい知識が増えました！ありがとうございます！,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.6,0.5999999999999996,0,0.6593985100445938,0.6593985100445938,0.1147922057463583
1902F4011_031,0.0,27.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8, 健康番組、とかトーク番組とか見られますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,5.8,1.2000000000000002,1,0.21088105838591326,0.15563400020301651,0.15563400020301651
1902F4011_032,4469.0,13.0,52.0,-39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0, 具体的には何ですか？,qw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,6.0,0.20000000000000018,1,0.21744595883706072,0.2098320272984211,0.016194693003489184
1902F4011_033,6000.0,14.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね・・,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,0,0.025419099228744822,0.08464717650893866,0.7947758731413669
1902F4011_034,2216.0,20.0,8.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6, そういった番組も面白いですよね。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.6,0.5999999999999996,0,0.0,0.0,0.0
1902F4011_035,829.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, ありがとうございます。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,4.2,-0.39999999999999947,0,0.0,0.0,0.0
1902F4011_036,760.0,36.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6, 家事はひとりでぜんぶしますか？家族は協力してくれたりしますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.6,0.39999999999999947,1,0.0,0.0,-0.10340453224305475
1902F4011_037,512.0,12.0,28.0,-16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, それは大変ですよね。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,4.2,-0.39999999999999947,0,-0.0028310016654183082,0.0,0.0
1902F4011_038,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.8,-0.40000000000000036,0,-0.05964348620620681,-0.10340453224305475,0.0
1902F4011_039,596.0,39.0,97.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, 人工知能を搭載した、ルンバのような家電を使ったことはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.6,0.7999999999999998,1,-0.05269607989510184,0.03175815480845775,0.21094157720946247
1902F4011_040,6000.0,33.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4, そうなんですか．それでは一度独自で調べてみたいと思います．,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,3.4,-1.1999999999999997,0,0.05943484961217401,0.7579809712538453,-0.05564311818758468
1902F4011_041,183.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8, それでは少し「音楽」について話しましょう！,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,3.8,0.3999999999999999,0,0.0,0.0,0.0
1902F4011_042,1050.0,38.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,3.8,0.0,1,0.0,0.041759260700293316,0.262955019292733
1902F4011_043,947.0,33.0,47.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,5.4,1.6000000000000005,1,0.11695186460689598,0.0,0.5672545602758741
1902F4011_044,6000.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0, たのしそうですね。,pa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,5.0,-0.40000000000000036,0,0.04306566012846717,-0.022035099114981225,0.0
1902F4011_045,3164.0,22.0,77.0,-55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, そのきょくのどういうところが好きなんですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,5.6,0.5999999999999996,1,0.006898255303290928,0.7677419730052788,-0.04871640139451868
1902F4011_046,523.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8, 素敵な趣味ですね。,pa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,4.8,-0.7999999999999998,0,0.08519284687682346,0.10820412621387868,0.15886388895792833
1902F4011_047,377.0,11.0,46.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, カラオケは好きですか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6,-0.20000000000000018,1,0.269473219454916,0.060673540661162116,0.009998131918982918
1902F4011_048,1547.0,18.0,48.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6, カラオケでよくなにをうたうのですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.6,0.0,1,0.6041930418221834,0.09389973631233167,-0.06067913177041503
1902F4011_049,323.0,20.0,36.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, おすすめの歌手やきょくってありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.40000000000000036,1,0.2763515917770438,0.3309456223038481,0.1496210225569483
1902F4011_050,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,3.8,-1.2000000000000002,0,0.0,0.0,0.0
1902F4011_051,1114.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.20000000000000018,0,0.0,0.04602287013893467,-0.06067913177041503
1902F4011_052,860.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0, とても楽しそうですね。,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0,0.006898255303290928,0.0,0.059200070126697805
1902F4011_053,538.0,91.0,46.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6, そのほか「スローテンポ」のきょくで、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く、きょくとかはありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,2.6,-1.4,1,0.1899617882621411,-0.052653111715683064,0.0
1902F4011_054,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6, そうなんですね。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,3.6,1.0,0,-0.052653111715683064,0.006898255303290928,0.9999999999999998
1902F4011_055,6000.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, ありがとうございます。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,0.19999999999999973,0,0.0,0.0,0.0
1902F4011_056,1360.0,42.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.2,-0.5999999999999996,1,0.0,0.33325503763732756,0.614351289363043
1902F4011_057,1944.0,8.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, はい、そうです。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,3.8,0.5999999999999996,0,0.0,0.0,0.0
1902F4011_058,471.0,22.0,26.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0, 具体的になんのために利用していますか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.20000000000000018,1,0.0,0.4219894994203623,0.0
1902F4011_059,2223.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そういうふうに利用されているのですね。,oa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0.36722983939722004,0.0,0.411379557945019
1902F4011_060,5988.0,21.0,34.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, おすすめの便利なきのうとかはありますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.4,0.40000000000000036,1,0.156826615962735,0.22619000194356073,0.0
1902F4011_061,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど、勉強になります・・,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.8,-0.6000000000000005,0,0.11225743219339326,0.148659131836592,0.08578930329008805
1902F4011_062,391.0,26.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8, ショッピングで「アマゾン」などはよく利用しますか？,qy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.8,0.0,1,-0.014007100513922325,0.13427060508097322,0.301549931049396
1902F4011_063,1616.0,20.0,74.0,-54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4, 具体的にどういったものを買いますか？,qw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.4,0.6000000000000005,1,0.03675442133013705,-0.023861352540645912,0.16154621595899166
1902F4011_064,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど。,oa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,4.0,-0.40000000000000036,0,0.0,0.0,0.0
1902F4011_065,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6, そうですか，いいものが見つかるといいですね．,oa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.6,-0.3999999999999999,0,0.0,0.19259541025727123,-0.07167545399528703
1902F4011_066,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.3999999999999999,0,0.1867485677488755,0.0,0.048226785041250816
1902F4011_067,405.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「旅行」について話しましょう,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,0.0,0,0.0,0.0,0.0
1902F4011_068,412.0,17.0,20.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8, さいきん旅行には行きましたか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.8,-1.2000000000000002,1,0.0,0.0,0.0
1902F4011_069,1552.0,32.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,5.2,2.4000000000000004,1,0.0,0.0,0.05791041916661499
1902F4011_070,1835.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, 「温泉」などリフレッシュするためにいきますか？,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.0,4.4,-0.7999999999999998,1,-0.07300417794437818,0.0,0.0
1902F4011_071,6000.0,19.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8, なるほど、それはリラックスできますね。,oa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.8,0.39999999999999947,0,0.4293955232835761,0.15441928672625438,0.0
1902F4011_072,182.0,24.0,105.0,-81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4, その旅先で何が一番楽しかったですか？,qw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.4,0.6000000000000005,1,0.14280768535736363,-0.03279645226486044,0.3407765018300239
1902F4011_073,6000.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2, なるほど、それは面白そうですね。,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.2,-0.20000000000000018,0,0.16412186071502624,0.7284772967453368,0.16168402149652084
1902F4011_074,1096.0,24.0,28.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, その旅先で美味しい食べ物はたべましたか・・,qy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.4,0.20000000000000018,0,0.0,0.0,0.0
1902F4011_075,988.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6, それは、美味しそうですね。,pa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-11.0,4.6,-0.8000000000000007,0,0.0,1.0000000000000002,0.16412186071502624
